recid,province,department,dcode,year,month,dip,pres,total,ucr,pj,soc,con,enp,urb,lit,pop
12318,Buenos Aires,Hipolito Yrigoyen,1060,1995,NA,1,0,6018,1834,3012,NA,NA,2.788766622543335,0.8743892610073036,0.9680799841880798,8950.399999999994
2819,Buenos Aires,Hipolito Yrigoyen,1060,1995,NA,0,1,6043,1653,3019,NA,NA,2.814948558807373,0.8743892610073036,0.9680799841880798,8950.399999999994
12848,Buenos Aires,Hipolito Yrigoyen,1060,1997,NA,1,0,5919,2646,2876,NA,NA,2.2875993251800537,0.8873718798160493,0.9706299901008606,8906.599999999999
13380,Buenos Aires,Hipolito Yrigoyen,1060,1999,NA,1,0,6249,2511,2434,NA,NA,3.0319619178771973,0.9003544986247949,0.9731799960136414,8862.799999999996
3353,Buenos Aires,Hipolito Yrigoyen,1060,1999,NA,0,1,6266,2618,2479,NA,NA,2.924875497817993,0.9003544986247949,0.9731799960136414,8862.799999999996
13931,Buenos Aires,Hipolito Yrigoyen,1060,2001,NA,1,0,4097,992,2180,NA,NA,2.8025929927825928,0.9133371174335405,0.9757300019264221,8819
17317,Buenos Aires,Hipolito Yrigoyen,1060,2003,NA,1,0,5630,1704,1998,NA,10,3.9704232215881348,0.9263197362422861,0.9782800078392029,8775.362612623936
4260,Buenos Aires,Hipolito Yrigoyen,1060,2003,NA,0,1,5587,155,3498,23,NA,6.1191606521606445,0.9263197362422861,0.9782800078392029,8775.362612623936
6050,Buenos Aires,Isla Martin Garcia,1061,1914,NA,1,0,0,NA,NA,NA,NA,NA,1,NA,783
6231,Buenos Aires,Isla Martin Garcia,1061,1916,NA,1,0,0,NA,NA,NA,NA,NA,0.9393939393939377,NA,823.3913043478242
6543,Buenos Aires,Isla Martin Garcia,1061,1918,NA,1,0,0,NA,NA,NA,NA,NA,0.8787878787878753,NA,863.7826086956484
6802,Buenos Aires,Isla Martin Garcia,1061,1920,NA,1,0,0,NA,NA,NA,NA,NA,0.818181818181813,NA,904.1739130434726
140,Buenos Aires,Isla Martin Garcia,1061,1922,NA,0,1,0,NA,NA,NA,NA,NA,0.7575757575757578,NA,944.565217391304
7080,Buenos Aires,Isla Martin Garcia,1061,1926,NA,1,0,0,NA,NA,NA,NA,NA,0.6363636363636331,NA,1025.3478260869524
476,Buenos Aires,Isla Martin Garcia,1061,1928,NA,0,1,0,NA,NA,NA,NA,NA,0.5757575757575708,NA,1065.7391304347766
7452,Buenos Aires,Isla Martin Garcia,1061,1930,NA,1,0,0,NA,NA,NA,NA,NA,0.5151515151515156,NA,1106.130434782608
933,Buenos Aires,Isla Martin Garcia,1061,1946,NA,0,1,0,NA,NA,NA,NA,NA,0.030303030303031164,NA,1429.2608695652161
7915,Buenos Aires,Isla Martin Garcia,1061,1954,NA,1,0,0,NA,NA,NA,NA,NA,0,NA,1590.8260869565202
1385,Buenos Aires,Isla Martin Garcia,1061,1958,NA,0,1,0,NA,NA,NA,NA,NA,0,NA,1671.6086956521685
8349,Buenos Aires,Isla Martin Garcia,1061,1962,NA,1,0,0,NA,NA,NA,NA,NA,0,NA,1753.1174296349784
8783,Buenos Aires,Isla Martin Garcia,1061,1965,NA,1,0,0,NA,NA,NA,NA,NA,0,NA,1816.6525733541293
6168,Buenos Aires,Juarez,1062,1916,NA,1,0,0,NA,NA,NA,NA,NA,0.2948102075042147,0.6508700251579285,NA
6480,Buenos Aires,Juarez,1062,1918,NA,1,0,0,NA,NA,NA,NA,NA,0.3073690271738805,0.666223570223778,NA
6739,Buenos Aires,Juarez,1062,1920,NA,1,0,0,NA,NA,NA,NA,NA,0.31992784684354625,0.6815771152896257,NA
